,ref_id,features,target
2603,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.21968235294117647, 0.2666666666666667, 0.21176470588235297, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.3409090909090909, 0, 1, 1, 0.16666666666666666, 0, 0, 1, 0.16666666666666666, 0, 0, 0, 1, 1, 0.3409090909090909, 0, 1, 1, 0.00909090909090909, 0, 1]",False
2604,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.2506333333333333, 0.2666666666666667, 0.09411764705882353, 1, 1, 1.0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.3111111111111111, 1, 1, 1, 0.34782608695652173, 0, 0, 1, 0.34782608695652173, 1, 0.1, 0, 1, 1, 0.3111111111111111, 0, 1, 1, 0.008888888888888889, 0, 1]",False
2605,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.25651666666666667, 0.19999999999999996, 0.16470588235294115, 1, 1, 1.0, 1, 0, 0.0, 0, 0, 0, 1, 0.06666666666666665, 0.4, 0.13333333333333333, 1, 0.3333333333333333, 1, 1, 1, 0.16666666666666666, 0, 0, 1, 0.16666666666666666, 0, 0, 0, 1, 1, 0.3333333333333333, 0, 1, 1, 0.008695652173913044, 0, 1]",False
2606,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.17653125, 0.19999999999999996, 0.09411764705882353, 1, 1, 1.0, 1, 0, 0.0, 0, 0, 0, 1, 0.06666666666666665, 0.3333333333333333, 0.06666666666666667, 1, 0.25, 1, 1, 1, 0.30434782608695654, 1, 0.0035398230088495575, 1, 0.30434782608695654, 0, 0, 0, 1, 1, 0.25, 0, 1, 1, 0.015, 0, 1]",False
2607,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.21968235294117647, 0.2666666666666667, 0.21176470588235297, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.06666666666666665, 0.3333333333333333, 0.06666666666666667, 1, 0.32608695652173914, 0, 1, 1, 0.13043478260869565, 0, 0, 1, 0.13043478260869565, 0, 0, 0, 1, 1, 0.32608695652173914, 0, 0, 1, 0.008695652173913044, 0, 0]",False
2608,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.35337500000000005, 0.2666666666666667, 0.23529411764705888, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.4583333333333333, 0, 1, 1, 0.04918032786885246, 0, 0, 1, 0.04918032786885246, 1, 0.06666666666666667, 0, 1, 1, 0.4583333333333333, 0, 1, 1, 0.008333333333333333, 0, 1]",False
2609,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.17902380952380953, 0.06666666666666665, 0.02352941176470591, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.13953488372093023, 0, 1, 1, 0.12121212121212122, 0, 0, 1, 0.12121212121212122, 0, 0, 0, 0, 1, 0.13953488372093023, 0, 1, 1, 0.004651162790697674, 0, 1]",False
2610,f1_285750,"[1, 1, 0, 0, 0.9952, 0.0, 0.0, 0.0, 0.0, 0, 0.17653125, 0.19999999999999996, 0.11764705882352944, 1, 1, 1.0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.2894736842105263, 1, 1, 0, 0, 1, 0.0034482758620689655, 0, 0, 0, 0, 0, 1, 1, 0.2894736842105263, 0, 0, 1, 0.015789473684210527, 0, 0]",False
2611,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.1152625, 0.375, 0.20512820512820518, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0.125, 0.3333333333333333, 0.125, 1, 1.0, 0, 1, 1, 0.2631578947368421, 0, 0, 1, 0.2631578947368421, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.022222222222222223, 0, 1]",False
2612,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.129, 0.11111111111111116, 0.05813953488372092, 1, 1, 0.8255, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.14772727272727273, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.14772727272727273, 0, 0, 1, 0.004545454545454545, 0, 0]",False
2613,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.09221, 0.375, 0.23076923076923073, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.5142857142857142, 0, 1, 0, 0, 1, 0.023529411764705882, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.011428571428571429, 0, 0]",False
2614,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.1209375, 0.25, 0.16666666666666663, 1, 1, 0.8255, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.13541666666666666, 1, 1, 0, 0, 1, 0.006896551724137931, 0, 0, 0, 0, 0, 1, 1, 0.07894736842105263, 0, 0, 1, 0.004166666666666667, 0, 1]",False
2615,f1_287629,"[0, 0, 0, 0, 0.9918, 0, 0, 0, 0, 0, 0.13501428571428573, 0.4, 0.23076923076923073, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.2857142857142857, 0, 1, 0, 0, 1, 0.008888888888888889, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.006349206349206349, 0, 0]",False
2616,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.129, 0.0, 0.012820512820512775, 1, 1, 0.8255, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.19117647058823528, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.19117647058823528, 0, 0, 1, 0.0058823529411764705, 0, 0]",False
2617,f1_287629,"[1, 1, 1, 1, 0.9918, 0.0, 1.0, 1.0, 1.0, 0.9918, 0.16125, 0.25, 0.15384615384615385, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.22413793103448276, 0, 1, 1, 0.11764705882352941, 0, 0, 1, 0.11764705882352941, 0, 0, 0, 1, 1, 0.22413793103448276, 0, 0, 1, 0.006896551724137931, 0, 1]",False
2618,f1_287629,"[0, 0, 0, 0, 0.9918, 0, 0, 0, 0, 0, 0.1152625, 0.375, 0.20512820512820518, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 1, 0.008888888888888889, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.022222222222222223, 0, 0]",False
2619,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.1152625, 0.375, 0.20512820512820518, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 1, 0.023529411764705882, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.022222222222222223, 0, 0]",False
2620,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.129, 0.0, 0.01041666666666663, 1, 1, 0.8255, 1, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.1326530612244898, 1, 1, 1, 0.21052631578947367, 0, 0, 1, 0.21052631578947367, 0, 0, 0, 0, 1, 0.1326530612244898, 0, 0, 1, 0.004081632653061225, 0, 1]",False
2621,f1_287629,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.09675, 0.125, 0.03191489361702127, 1, 1, 0.8255, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0.005555555555555556, 0, 0, 0, 0, 0, 0, 1, 0.08333333333333333, 0, 0, 1, 0.004166666666666667, 0, 0]",False
2622,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.5, 0.5, 0.5, 0.984, 0.0821, 0.0, 0.024390243902439046, 1, 0, 0, 1, 0, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 0, 0, 0, 1, 1, 0.125, 0, 0, 1, 0.125, 0, 0, 0, 0, 1, 0.16666666666666666, 0, 0, 1, 0.004761904761904762, 0, 1]",False
2623,f1_292431,"[1, 1, 0, 1, 0.915, 0.5, 1.0, 0.3333333333333333, 1.0, 0.492, 0.9688846153846152, 1.0, 1.0, 1, 1, 0.9999, 1, 1, 0.9991, 0.4537, 1, 0, 1, 0.1428571428571429, 0.4, 0.14285714285714285, 1, 1.0, 1, 1, 1, 0.7619047619047619, 0, 0, 1, 0.7619047619047619, 0, 0, 1, 1, 1, 1.0, 0, 1, 1, 0.005, 1, 1]",True
2624,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.5, 0.5, 0.5, 0.984, 0.15096842105263156, 0.0, 0.02564102564102566, 1, 0, 0, 1, 0, 0.0, 0, 1, 0, 1, 0, 0, 0, 1, 0.20588235294117646, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.20588235294117646, 0, 0, 1, 0.0058823529411764705, 0, 1]",False
2625,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.25, 0.25, 0.305, 0.13164545454545454, 0.2142857142857143, 0.0, 1, 1, 0.9999, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.05102040816326531, 1, 1, 1, 0.1111111111111111, 0, 0, 1, 0.1111111111111111, 0, 0, 0, 1, 1, 0.05102040816326531, 0, 1, 1, 0.004081632653061225, 0, 1]",False
2626,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.0798375, 0.0, 0.011904761904761862, 1, 0, 0, 1, 1, 0.0, 0.9074, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.08139534883720931, 0, 1, 1, 0.26, 0, 0, 1, 0.26, 0, 0, 0, 1, 1, 0.08139534883720931, 1, 1, 1, 0.004651162790697674, 1, 1]",False
2627,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.4575, 0.08709545454545455, 0.0714285714285714, 0.02197802197802201, 1, 0, 0, 1, 0, 0.0, 0.4537, 1, 0, 1, 0.0714285714285714, 0.16666666666666666, 0.07142857142857142, 1, 0.06451612903225806, 0, 1, 1, 0.2, 0, 0, 1, 0.2, 1, 0.06666666666666667, 0, 0, 1, 0.06451612903225806, 0, 1, 1, 0.004301075268817204, 1, 1]",False
2628,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.3054368421052632, 0.19999999999999996, 0.20512820512820518, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0.25, 0, 0, 1, 0.005555555555555556, 0, 0]",False
2629,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.5, 0.5, 0.5, 0.984, 0.0821, 0.0, 0.024390243902439046, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.16666666666666666, 0, 1, 1, 0.125, 0, 0, 1, 0.125, 1, 0.06666666666666667, 0, 1, 1, 0.16666666666666666, 0, 1, 1, 0.004761904761904762, 0, 1]",False
2630,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.43229999999999996, 0.38888888888888884, 0.23529411764705888, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.3218390804597701, 0, 1, 1, 0.1, 0, 0, 1, 0.1, 0, 0, 0, 1, 1, 0.3218390804597701, 0, 1, 1, 0.004597701149425287, 0, 1]",False
2631,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.095805, 0.1428571428571429, 0.038461538461538436, 1, 0, 0, 1, 0, 0.0, 0.9074, 1, 0, 1, 0.0714285714285714, 0.25, 0.07142857142857142, 1, 0.11627906976744186, 0, 1, 1, 0.3333333333333333, 0, 0, 1, 0.3333333333333333, 0, 0, 0, 0, 1, 0.11627906976744186, 1, 1, 1, 0.009302325581395349, 1, 1]",False
2632,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.244825, 0.0714285714285714, 0.0641025641025641, 1, 1, 0.9999, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.2, 0.14285714285714285, 0, 0, 1, 1, 1, 0.13636363636363635, 0, 0, 1, 0.13636363636363635, 0, 0, 0, 1, 1, 0.5185185185185185, 0, 0, 1, 0.007407407407407408, 0, 0]",False
2633,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.15243157894736842, 0.1428571428571429, 0.0, 1, 1, 0.9999, 1, 1, 0.0, 0.9074, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.08163265306122448, 1, 1, 1, 0.14814814814814814, 0, 0, 1, 0.14814814814814814, 1, 0.06666666666666667, 0, 1, 1, 0.08163265306122448, 1, 1, 1, 0.00816326530612245, 0, 0]",False
2634,f1_292431,"[1, 1, 1, 1, 0.915, 0.0, 0.5, 0.5, 0.5, 0.915, 0.19, 0.2142857142857143, 0.1923076923076923, 1, 0, 0, 1, 1, 0.0, 0.4537, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.5483870967741935, 0, 1, 1, 0.125, 0, 0, 1, 0.125, 1, 0.06666666666666667, 0, 1, 1, 0.5483870967741935, 0, 1, 1, 0.012903225806451613, 1, 1]",False
2635,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.5, 0.5, 0.5, 0.984, 0.0821, 0.0, 0.024390243902439046, 1, 0, 0, 1, 0, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.16666666666666666, 0, 1, 1, 0.125, 0, 0, 1, 0.125, 1, 0.06666666666666667, 0, 0, 1, 0.16666666666666666, 0, 1, 1, 0.004761904761904762, 0, 1]",False
2636,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.15911250000000002, 0.23529411764705888, 0.2566371681415929, 1, 0, 0, 1, 1, 0.0, 0, 1, 0, 1, 0.0714285714285714, 0.16666666666666666, 0.07142857142857142, 1, 0.1391304347826087, 0, 1, 1, 0.25, 0, 0, 1, 0.25, 1, 0.06666666666666667, 0, 1, 1, 0.1391304347826087, 0, 1, 1, 0.0034782608695652175, 0, 1]",False
2637,f1_292431,"[1, 1, 1, 1, 0.915, 0.0, 0.5, 0.5, 0.5, 0.915, 0.19, 0.2142857142857143, 0.1923076923076923, 1, 0, 0, 1, 1, 0.0, 0.4537, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.5483870967741935, 0, 1, 1, 0.125, 0, 0, 1, 0.125, 0, 0, 0, 1, 1, 0.5483870967741935, 0, 1, 1, 0.012903225806451613, 1, 1]",False
2638,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.1758818181818182, 0.06666666666666665, 0.012820512820512775, 1, 1, 0.9999, 1, 1, 0.0, 0.4537, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.10526315789473684, 1, 1, 1, 0.125, 0, 0, 1, 0.125, 0, 0, 0, 1, 1, 0.10526315789473684, 1, 1, 1, 0.007017543859649123, 0, 1]",False
2639,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.1810125, 0.2142857142857143, 0.038461538461538436, 1, 1, 0.9999, 1, 0, 0.0, 0.4537, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.17857142857142858, 1, 1, 1, 0.7894736842105263, 0, 0, 1, 0.7894736842105263, 0, 0, 0, 0, 1, 0.17857142857142858, 1, 1, 1, 0.014285714285714285, 0, 1]",False
2640,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.19232000000000002, 0.0714285714285714, 0.17948717948717952, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.4166666666666667, 0, 1, 0, 0, 1, 0.012903225806451613, 0, 0, 0, 0, 0, 0, 1, 0.4166666666666667, 0, 0, 1, 0.011111111111111112, 0, 0]",False
2641,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.243945, 0.3571428571428571, 0.34615384615384615, 1, 1, 0.9999, 1, 1, 0.0, 0.4537, 1, 0, 1, 0.1428571428571429, 0.4, 0.14285714285714285, 1, 0.35443037974683544, 1, 1, 1, 0.7619047619047619, 0, 0, 1, 0.7619047619047619, 0, 0, 0, 1, 1, 0.35443037974683544, 0, 1, 1, 0.005063291139240506, 1, 1]",False
2642,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.26114666666666664, 0.0714285714285714, 0.1282051282051282, 1, 1, 0.9999, 1, 1, 0.0, 0.4537, 1, 0, 1, 0.1428571428571429, 0.4, 0.14285714285714285, 1, 0.6363636363636364, 1, 1, 1, 0.7619047619047619, 0, 0, 1, 0.7619047619047619, 0, 0, 0, 1, 1, 0.6363636363636364, 0, 1, 1, 0.00909090909090909, 1, 1]",False
2643,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.4575, 0.08709545454545455, 0.0714285714285714, 0.02197802197802201, 1, 0, 0, 1, 1, 0.0, 0.4537, 1, 0, 1, 0.0714285714285714, 0.16666666666666666, 0.07142857142857142, 1, 0.06451612903225806, 0, 1, 1, 0.2, 0, 0, 1, 0.2, 1, 0.06666666666666667, 0, 1, 1, 0.06451612903225806, 0, 1, 1, 0.004301075268817204, 1, 1]",False
2644,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.17073529411764704, 0.1428571428571429, 0.02564102564102566, 1, 0, 0, 1, 1, 0.0, 0.9074, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.1111111111111111, 0, 1, 1, 0.10526315789473684, 0, 0, 1, 0.10526315789473684, 1, 0.06666666666666667, 0, 1, 1, 0.1111111111111111, 1, 1, 1, 0.014814814814814815, 1, 1]",False
2645,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.25, 0.25, 0.305, 0.13164545454545454, 0.2142857142857143, 0.0, 1, 1, 0.9999, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.05102040816326531, 1, 1, 1, 0.1111111111111111, 0, 0, 1, 0.1111111111111111, 1, 0.06666666666666667, 0, 1, 1, 0.05102040816326531, 0, 1, 1, 0.004081632653061225, 0, 1]",False
2646,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.10084736842105264, 0.0714285714285714, 0.038461538461538436, 1, 0, 0, 1, 0, 0.0, 0.9074, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.13513513513513514, 0, 1, 1, 0.11538461538461539, 0, 0, 1, 0.11538461538461539, 0, 0, 0, 0, 1, 0.13513513513513514, 1, 1, 1, 0.010810810810810811, 1, 1]",False
2647,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.14481, 0.1428571428571429, 0.012820512820512775, 1, 1, 0.9999, 1, 1, 0.0, 0.9074, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.09433962264150944, 1, 1, 1, 0.14814814814814814, 0, 0, 1, 0.14814814814814814, 1, 0.06666666666666667, 0, 1, 1, 0.09433962264150944, 1, 1, 1, 0.007547169811320755, 0, 0]",False
2648,f1_292431,"[1, 1, 1, 1, 0.915, 0.0, 0.5, 0.5, 0.5, 0.915, 0.15206842105263157, 0.0, 0.012820512820512775, 1, 1, 0.9999, 1, 1, 0.0, 0, 1, 0, 1, 0.0, 0.0, 0.0, 1, 0.10714285714285714, 1, 1, 1, 0.14285714285714285, 0, 0, 1, 0.14285714285714285, 0, 0, 0, 1, 1, 0.10714285714285714, 0, 1, 1, 0.007142857142857143, 0, 1]",False
2649,f1_292431,"[1, 1, 0, 0, 0.915, 0.0, 0.0, 0.0, 0.0, 0, 0.16969411764705883, 0.0714285714285714, 0.16666666666666663, 1, 1, 0.9999, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 0.40540540540540543, 1, 1, 0, 0, 1, 0.014285714285714285, 0, 0, 0, 0, 0, 0, 1, 0.40540540540540543, 0, 0, 1, 0.010810810810810811, 0, 0]",False
2650,f1_292450,"[1, 1, 1, 1, 0.8653, 0.0, 0.5, 0.5, 0.5, 0.8653, 0.1767, 0.125, 0.021739130434782594, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.10256410256410256, 0, 1, 1, 0.29411764705882354, 0, 0, 1, 0.29411764705882354, 0, 0, 0, 1, 1, 0.10256410256410256, 0, 0, 1, 0.010256410256410256, 0, 1]",False
2651,f1_292450,"[0, 0, 0, 0, 0.8653, 0, 0, 0, 0, 0, 0.1398, 0.25, 0.28260869565217395, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 1, 0.02608695652173913, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.02666666666666667, 0, 0]",False
2652,f1_292450,"[1, 1, 1, 1, 0.8653, 0.0, 0.5, 0.5, 0.5, 0.8653, 0.19437, 0.25, 0.06521739130434778, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.13513513513513514, 0, 1, 1, 0.14285714285714285, 0, 0, 1, 0.14285714285714285, 0, 0, 0, 1, 1, 0.13513513513513514, 0, 0, 1, 0.010810810810810811, 0, 1]",False
2653,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.1495153846153846, 0.125, 0.06521739130434778, 1, 1, 1.0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.2, 1, 1, 1, 0.1875, 0, 0, 1, 0.1875, 1, 0.06666666666666667, 0, 1, 1, 0.2, 0, 1, 1, 0.011428571428571429, 0, 1]",False
2654,f1_292450,"[1, 1, 1, 1, 0.8653, 1.0, 1.0, 1.0, 1.0, 0.92205, 0.21650555555555556, 0.0625, 0.013698630136986356, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.2, 0, 1, 1, 0.28, 0, 0, 1, 0.28, 0, 0, 0, 1, 1, 0.2, 0, 1, 1, 0.005333333333333333, 0, 1]",False
2655,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.24380833333333332, 0.33333333333333337, 0.26086956521739135, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0, 0, 0, 1, 1, 0.13636363636363635, 0, 0, 1, 0.13636363636363635, 0, 0, 0, 0, 1, 0.3181818181818182, 0, 0, 1, 0.013636363636363636, 0, 1]",False
2656,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.11433529411764706, 0.16666666666666663, 0.09859154929577463, 1, 1, 1.0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.0958904109589041, 1, 1, 1, 0.3333333333333333, 0, 0, 1, 0.3333333333333333, 1, 0.06666666666666667, 0, 1, 1, 0.0958904109589041, 0, 1, 1, 0.005479452054794521, 0, 1]",False
2657,f1_292450,"[1, 1, 1, 1, 0.8653, 0.0, 0.5, 0.5, 0.5, 0.8653, 0.06427999999999999, 0.19999999999999996, 0.0, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.0975609756097561, 0, 1, 1, 0.0625, 0, 0, 1, 0.0625, 0, 0, 0, 0, 1, 0.0975609756097561, 0, 0, 1, 0.014634146341463415, 0, 1]",False
2658,f1_292450,"[0, 0, 0, 0, 0.8653, 0, 0, 0, 0, 0, 0.1398, 0.25, 0.28260869565217395, 1, 0, 0, 1, 0, 0.0, 0, 0, 0, 1, 0, 0, 0, 1, 1.0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1.0, 0, 0, 1, 0.02666666666666667, 0, 0]",False
2659,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.20701428571428573, 0.36363636363636365, 0.29333333333333333, 1, 1, 1.0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0, 0, 1, 1, 1, 0.2, 0, 0, 1, 0.2, 0, 0, 0, 1, 1, 0.18181818181818182, 0, 0, 1, 0.005194805194805195, 0, 0]",False
2660,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.19504666666666667, 0.33333333333333337, 0.2698412698412699, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.2153846153846154, 0, 1, 1, 0.1875, 0, 0, 1, 0.1875, 1, 0.06666666666666667, 0, 1, 1, 0.2153846153846154, 0, 1, 1, 0.009230769230769232, 0, 1]",False
2661,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.1398, 0.25, 0.28260869565217395, 1, 0, 0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 1.0, 0, 1, 1, 0.21428571428571427, 0, 0, 1, 0.21428571428571427, 0, 0, 0, 1, 1, 1.0, 0, 1, 1, 0.02666666666666667, 0, 1]",False
2662,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.1495153846153846, 0.125, 0.06521739130434778, 1, 1, 1.0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.2, 1, 1, 1, 0.1875, 0, 0, 1, 0.1875, 0, 0, 0, 1, 1, 0.2, 0, 1, 1, 0.011428571428571429, 0, 1]",False
2663,f1_292450,"[1, 1, 0, 0, 0.8653, 0.0, 0.0, 0.0, 0.0, 0, 0.11433529411764706, 0.16666666666666663, 0.09859154929577463, 1, 1, 1.0, 1, 1, 0.0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 1, 0.0958904109589041, 1, 1, 1, 0.3333333333333333, 0, 0, 1, 0.3333333333333333, 1, 0.06666666666666667, 0, 1, 1, 0.0958904109589041, 0, 1, 1, 0.005479452054794521, 0, 1]",False
2664,f1_292543,"[1, 1, 0, 0, 0.9918, 0.0, 0.0, 0.0, 0.0, 0, 0.18152727272727273, 0.0, 0.036363636363636376, 1, 0, 0, 1, 1, 0.0, 0.4151, 1, 0, 1, 0.0, 0.16666666666666666, 0.16666666666666666, 1, 0.17543859649122806, 0, 1, 1, 0.11363636363636363, 0, 0, 1, 0.11363636363636363, 0, 0, 0, 1, 1, 0.17543859649122806, 1, 1, 1, 0.007017543859649123, 1, 1]",False
