Id_ref,author_name,hash_values,norm_title_str,years
ID145,"[u'roversi', u'a']","[70743054, 995702330, 104145987, 317817607, 64604325, 81940362, 25875521, 130457687, 947810, 15898726, 9320981, 18643670, 95923895, 118162065, 61317174, 35558766, 36843235, 297753898, 64434883, 327107219, 24919138, 569099855, 581012862, 24325052, 248254145, 259208351, 592559158, 120768442, 207479770, 41033504, 54030653, 80334513, 70459411, 202644533, 192227385, 270699959, 72314912, 41993382, 90808950, 2865626, 398865254, 570085390, 21759114, 3452480, 29840793, 58162461, 517150940, 14393418, 62567467, 67197313, 80797385, 101586986, 112078544, 80235749, 4728633, 30536679, 155321737, 231714514, 234366738, 523648016, 377887170, 212177673, 96874724, 37658692, 18351063, 21316216, 218708765, 531419166, 12589195, 233540306, 27700614, 1243554, 97355371, 149704654, 43754256, 65146524, 92720672, 113252381, 113312273, 181842114, 93733532, 5075701, 419435292, 182047466, 234886890, 93637680, 38981265, 113624829, 91100819, 218110659, 1841990, 242660129, 180248982, 101850374, 77240198, 266906563, 94008448, 148210665, 298050626, 414482149, 74097864]",footballviolenceinitaly,[u'1991']
ID146,"[u'likert', u'r']","[117680125, 86115146, 48957000, 31188988, 126623292, 265821970, 104025211, 45108915, 13492110, 94182288, 131505470, 109498036, 15506617, 19654384, 79721344, 113901500, 6698349, 198230137, 74652235, 26722488, 64857671, 199171074, 87789704, 75528165, 76800877, 58572353, 105737282, 100820885, 72330644, 30149079, 101376366, 250709125, 67668222, 73494356, 30624788, 69303297, 53351651, 48838668, 108641944, 46865953, 42305706, 275015094, 54099563, 6238001, 21490205, 77180229, 2700526, 174011986, 84195764, 29618903, 39582233, 56982460, 53641897, 17545001, 101120813, 166189933, 26320493, 132247958, 21183572, 55066419, 186087136, 87478833, 43511674, 129916360, 160071335, 27153905, 175117522, 79212257, 284661026, 55672775, 122331948, 207236328, 59882721, 60559820, 122657547, 94892512, 286559316, 18330215, 62029267, 210524399, 59319447, 155018273, 54625348, 92653099, 9630254, 107688442, 39271484, 235326245, 142509576, 7402481, 341555911, 14234212, 269028017, 158378812, 33042581, 267648552, 5514137, 13472997, 62715981, 59499242, 137544344]",thehumanorganizationnewyorkmcgrawhill,[u'1967']
ID147,"[u'walters', u'susannah']","[82282665, 88515682, 61070122, 103276027, 113331481, 81940362, 182526071, 52159967, 23244168, 162290651, 54208302, 27973288, 25995673, 150725630, 23578899, 30420841, 36843235, 472538477, 142776400, 90390601, 13468266, 98926546, 18322167, 32372110, 10185248, 393631787, 189112149, 135047504, 94834366, 81133786, 22718864, 313368604, 104495180, 126693957, 29712281, 12759554, 15973179, 161654448, 204124167, 160308767, 36858684, 140438239, 121522895, 24872425, 57250266, 127203790, 3403107, 14393418, 2759065, 269366282, 112721276, 95246885, 47919981, 51066600, 85091454, 30536679, 108376478, 33067849, 112099893, 12200948, 226624326, 47857755, 38125526, 295800079, 15976430, 36362193, 100409144, 95779979, 18094112, 110255854, 79858320, 67407579, 60052609, 66236505, 5187889, 9549428, 29853023, 62236182, 298548951, 58425918, 208841503, 35950743, 83488531, 10952286, 182920206, 45602264, 83016758, 25507047, 47599583, 147784206, 48857104, 29290199, 85103577, 208758227, 147151899, 228883657, 87871748, 80574553, 118946742, 77371498, 106365590]",alltheragethestoryofgayvisibilityinamerica,[u'2001']
ID148,"[u'kalichman', u'sc', u'rompa', u'd']","[17671448, 7262575, 56055551, 54827463, 6693115, 21135271, 43030640, 14709359, 13492110, 16781049, 6154444, 27973288, 15638613, 125936349, 47146006, 109814887, 4690943, 3928091, 82582261, 57932921, 7097786, 257087149, 11919839, 105185744, 5822667, 6231731, 118384933, 6589799, 210852150, 118863675, 101376366, 48554730, 110720472, 48667677, 18270836, 11193636, 58037536, 19262472, 65310947, 100283630, 139495223, 48236929, 29845105, 49220924, 9122014, 158851948, 738392, 5035090, 1452536, 39489972, 46777241, 60283280, 98773459, 24358128, 40700591, 47826253, 47044823, 19127080, 64061929, 27409394, 210879, 39911918, 55024900, 46333018, 50981065, 24438834, 17248674, 42261906, 39639877, 30065133, 8943189, 1243554, 75610082, 11806073, 112014461, 5073295, 1591391, 28351760, 64197903, 49978442, 16423864, 1318019, 4760104, 2542478, 35687883, 27860951, 7647953, 48256836, 59968006, 1090313, 103129872, 30602415, 1888738, 34586198, 113985978, 12572636, 6976103, 4703063, 2823883, 62336515, 22440600]",sexualsensationseekingandsexualcompulsivityscalesreliabilityvalidityandpredictinghivriskbehaviour,[u'1995']
ID149,"[u'bernstein', u'l', u'henderson', u'be', u'hanisch', u'r', u'sullivanhalley', u'j', u'rossrk']","[123958211, 220911830, 79162453, 54827463, 93132520, 76410037, 91267116, 132504170, 91549750, 16781049, 30935519, 37497648, 79748321, 114078990, 2876276, 68889774, 72909377, 170461492, 61490318, 29902839, 176100480, 59703720, 34752021, 18074891, 42698225, 10123539, 14324541, 84283560, 8608420, 146144060, 31613492, 66505787, 24141758, 10634825, 123865666, 21525001, 32389227, 73542176, 15498386, 104348680, 27054502, 61141720, 31927900, 88433747, 209551734, 7664081, 4988652, 45933551, 38732693, 28855749, 341182, 48639997, 165446921, 31317518, 25690442, 124352110, 15918405, 171161660, 219802464, 58186263, 9256321, 224898485, 215758929, 122655247, 100391926, 27480817, 17473067, 54931567, 101905360, 188319360, 164632390, 9342696, 45612283, 24906987, 32129913, 18136152, 28917499, 25613497, 19621126, 31234338, 12555896, 84449274, 239689, 24503401, 56827133, 13276971, 61425760, 51650851, 51414748, 105466000, 11937896, 52922906, 32825262, 89049917, 6064973, 157467792, 322591227, 4703063, 143003054, 35168392, 9270915]",physicalexerciseandreducedriskofbreastcancerinyoungwomen,[u'1994']
ID15,"[u'kapelyushnikov', u'r']","[74807159, 342847226, 233716061, 93286417, 76860104, 48832161, 173152744, 4889722, 109444576, 6698837, 76319669, 129869581, 63978897, 64251727, 41972319, 3580234, 149548529, 89291298, 57182466, 17983218, 13468266, 217111229, 81326629, 23554678, 10185248, 59832935, 14324541, 73445212, 59386223, 363035755, 101376366, 118988312, 23812925, 6150159, 30624788, 88542772, 115832899, 26091000, 15498386, 257020233, 7967421, 79141260, 65372595, 54238750, 73172463, 24815192, 8378964, 100439418, 50016697, 2652625, 11043459, 103193568, 44931611, 7735968, 89107687, 47826253, 26320493, 117288897, 112099893, 150046566, 21611626, 48305471, 25625038, 103454883, 68516304, 3842528, 65438231, 3139307, 149987924, 55672775, 58500284, 68517304, 40412548, 60559820, 81212435, 11491612, 81854725, 15867329, 56194869, 76627220, 23629490, 118290851, 118693837, 17777752, 93889610, 107688442, 80303542, 9851253, 873107, 164270909, 11937896, 14234212, 60400287, 40368922, 14627005, 119943446, 53739126, 61506687, 18361492, 74470970, 26969424]",themechanismsofwageformationintherussianmanufacturingsector,[u'2003']
ID150,[u'homeoffice'],"[30905367, 70593132, 219201555, 54229643, 28492682, 69906221, 64970727, 74394922, 26391754, 18551855, 131505470, 77880071, 138736645, 37504202, 318447707, 207100221, 234376579, 48640908, 319858261, 187912838, 147350420, 74740721, 47369398, 35257865, 124552841, 103524685, 2768091, 521184673, 68387093, 16818975, 101376366, 21621996, 6335715, 23192674, 10685345, 62168719, 58037536, 26707169, 117910372, 91672660, 113960852, 140057555, 98326081, 49220924, 143054881, 229219546, 4972575, 92829059, 112268563, 368195095, 71049515, 149509041, 181680814, 24358128, 40700591, 201453859, 37127872, 62269, 13240236, 94140498, 229388666, 60709888, 75714109, 113251930, 13193242, 97978582, 152864043, 55343745, 29774359, 77882398, 164632390, 305101215, 184320547, 24906987, 122657547, 277075193, 14806634, 42113441, 64197903, 55670011, 236137344, 361986448, 11831389, 55545891, 57922748, 109560294, 80936119, 26128684, 76058203, 28316966, 391087502, 199747091, 67244422, 154430709, 7240832, 57670601, 6705133, 4703063, 103063152, 67047250, 26827940]",prisonstatisticsenglandandwales1995,[u'1996']
ID151,"[u'wolfe', u'da', u'gertler', u'ms']","[40058549, 241461236, 25391853, 54827463, 131854864, 2858579, 105246563, 13885554, 71403357, 77177812, 54208302, 32125027, 145262409, 81797066, 156781133, 40989649, 36843235, 32232188, 17607078, 30007277, 13468266, 82955306, 23556051, 15298203, 293407328, 53004172, 116784766, 49228871, 110891948, 20884131, 13285849, 34853527, 64616859, 42530752, 10685345, 176208874, 81213639, 78488655, 24968438, 304697109, 62472170, 3563493, 35909622, 12178637, 239023419, 68425525, 75869641, 14393418, 78905044, 19037467, 680576, 739103, 51129591, 12640631, 40700591, 30536679, 68743823, 285832267, 6129609, 39161355, 278851782, 113288259, 98010371, 21331244, 4532941, 36362193, 4013923, 165039155, 29671389, 38151628, 122331948, 67407579, 71686423, 118337930, 50076765, 17893614, 250543692, 33981664, 25356714, 30120155, 163902855, 323796683, 62437476, 33261082, 176632572, 52357953, 83016758, 26128684, 89080516, 20851018, 105252596, 146497328, 85653397, 182594061, 17591622, 91841901, 118753805, 48748239, 33086064, 34704665, 79759171]",clustersfromtheinsideandoutlocaldynamicsandgloballinkages,[u'2004']
ID152,"[u'taylor', u'ella']","[808846617, 343431346, 138375420, 29488442, 297732206, 344472375, 154668750, 31086600, 11751046, 42834596, 814451794, 27973288, 767255831, 79972030, 75710802, 44194421, 436838361, 377525097, 78278374, 253061668, 253465463, 238220645, 346235543, 1018992583, 124552841, 248964676, 75413793, 9991921, 210852150, 15725716, 85374947, 546020516, 6335715, 108643684, 129776622, 33059765, 183519514, 645435199, 245357184, 2585871, 560573586, 519366398, 22860706, 12178637, 66149591, 215284379, 4972575, 545848538, 427311111, 119547048, 108880347, 828924773, 334544685, 51066600, 239897202, 993220402, 129061750, 1726262, 92931202, 358594425, 191726695, 171749559, 636774949, 352568628, 329900703, 425067127, 233619528, 367505153, 215208777, 285230431, 24949833, 10423003, 218203692, 24906987, 149338416, 161563774, 18310243, 759505644, 870687105, 408909348, 150932815, 503978166, 5639670, 39272925, 153959044, 322467185, 113304280, 146703946, 247666075, 121605061, 50274767, 36166584, 443789803, 154962135, 118562420, 445764353, 6705133, 195241153, 372608382, 290013902, 43727885]",primetimefamilies,[u'1989']
ID153,"[u'eagly', u'ah', u'makhijani', u'mj', u'klonsky', u'bg']","[670593387, 38918542, 104145987, 27432013, 89435433, 34261969, 25875521, 23159389, 98626337, 15898726, 131505470, 39552912, 8701684, 43464225, 63816882, 12923789, 80727132, 77017639, 82582261, 71134450, 56809264, 151823619, 286875037, 216653965, 5822667, 103524685, 139816234, 44773714, 54508343, 180364853, 22346849, 226156868, 16690930, 48667677, 294490648, 76810832, 117288902, 25271031, 23823055, 63918134, 85170045, 64613158, 180372089, 36771302, 108299715, 103566814, 51419514, 39562356, 151434215, 14363911, 105947751, 96018156, 80262813, 16337477, 40700591, 201453859, 309083047, 119929379, 23730607, 30268474, 247175745, 9568476, 261185104, 102787756, 127028779, 220708995, 173805571, 98081714, 92672778, 3980181, 37261770, 27700, 60052609, 65988573, 5187889, 12600155, 19128694, 270470716, 7613146, 30120155, 131161829, 155018273, 96827512, 31646680, 68464562, 25374614, 89092110, 495922765, 161115727, 61733690, 92774215, 173721422, 128138092, 39159166, 142332334, 152919904, 90883846, 327328273, 34752319, 223892997, 70253734]",genderandevaluationofleadersametaanalysis,[u'1992']
ID154,"[u'kostakopoulou', u't']","[81688552, 96824670, 27259416, 51234367, 44754675, 2858579, 24793916, 2856235, 88080137, 108639369, 83634986, 49047734, 378263, 182990093, 47146006, 5578977, 17015405, 37307312, 46260171, 113556502, 26100740, 9248049, 44305485, 55570134, 64197911, 63330220, 563412, 28730576, 9227529, 80506736, 122827592, 21621996, 3195918, 116247239, 18577100, 47193637, 15973179, 57680954, 15498386, 166292037, 7967421, 23873727, 75322848, 94977059, 34772907, 13897346, 11705083, 39562356, 1452536, 16250384, 3177940, 45217359, 40667512, 5583513, 3031231, 47826253, 2260346, 50837075, 38221876, 4453114, 12283592, 9403580, 70584169, 102787756, 28249768, 27391233, 184610176, 33690206, 29671389, 143577991, 81867731, 22735513, 42325807, 13717746, 16832359, 111001225, 816958, 36829466, 7613146, 79850582, 16957731, 56796620, 25239736, 61905378, 4349240, 61813991, 1050881, 9851253, 873107, 6929229, 11937896, 112306847, 23695571, 51369213, 12164206, 69117999, 1100197, 455125, 23109141, 24424299, 9270915]",nestedoldandnewcitizenshipsintheeuropeanunionbringingforththecomplexitycolumbiajournalofeuropeanlaw,[u'2000']
ID155,"[u'roger', u'db', u'schumacher', u'a']","[30905367, 297020086, 126341200, 78230835, 64604325, 56896854, 48435478, 5931322, 42766408, 4537200, 15981777, 166382787, 52488212, 2414393, 110043939, 31328758, 82070104, 3928091, 60631153, 7811066, 35874986, 64797695, 130338297, 24954327, 149359098, 15496897, 5949519, 2419857, 30124218, 15725716, 1212712, 52095633, 34377264, 1940054, 67023173, 32687342, 131452458, 27293869, 23823055, 83470851, 8731927, 24812216, 148813646, 31444980, 29840793, 151519390, 15758873, 39562356, 12611813, 58321245, 65980633, 85554003, 19023757, 5870579, 18938214, 71440527, 127476076, 150410940, 113807509, 39161355, 24373882, 180225542, 125185298, 46333018, 50981065, 16870542, 28227304, 45312880, 360285816, 30065133, 171871483, 52471097, 6982821, 188345754, 43754256, 5073295, 55938210, 33981664, 7613146, 30120155, 111534327, 18849902, 5639670, 129743871, 40359476, 81057514, 13216189, 44651915, 146093114, 123918883, 366734356, 162904657, 1888738, 136810396, 62957167, 83453309, 90883846, 266968207, 18361492, 209700767, 28083930]",effectsofindividualdifferencesondyadicconversationalstrategies,[u'1983']
ID156,"[u'sales', u'rosemary']","[251941626, 211411925, 196080000, 24580290, 24157774, 34261969, 132399546, 129771999, 98626337, 41255704, 251816285, 54945037, 8701684, 67532305, 293518939, 12923789, 72827570, 149112082, 48519831, 71134450, 54231745, 77743287, 24764219, 216653965, 10185248, 393631787, 6732564, 49681162, 142568260, 83239753, 168933790, 231808454, 34838285, 117528605, 248082244, 303408952, 15973179, 26707169, 28888302, 63918134, 21383089, 23873727, 75322848, 68022146, 92183836, 328004114, 7237971, 89786199, 158156805, 14363911, 104668186, 27700512, 188763511, 100082623, 27123205, 184174194, 108376478, 104395540, 23730607, 94140498, 209285398, 133054584, 38892647, 99839539, 32023723, 77622818, 276203438, 101342455, 111120619, 245104761, 35326677, 38370084, 60052609, 32274913, 643932, 23715860, 29853023, 154576230, 64197903, 75665614, 270684320, 171813944, 96827512, 241313187, 281844214, 45831559, 16296790, 71306660, 5772207, 30642551, 92774215, 220285372, 79557209, 7423001, 45101818, 51475527, 138692600, 28501802, 8255825, 184652280, 72331958]",genderandprotestantisminnorthernireland,[u'1997']
ID157,"[u'petty', u're', u'cacioppo', u'jt']","[108502565, 99733077, 28788902, 54827463, 104471354, 32066348, 94533340, 4889722, 109444576, 6698837, 1065628, 114817172, 38270379, 54446829, 137127528, 3580234, 40320846, 149112082, 82582261, 191119326, 35874986, 217111229, 25034919, 6955785, 10185248, 20009332, 85979667, 83183760, 115014287, 93884450, 44445960, 26572530, 95610250, 56910175, 41575806, 34143576, 15973179, 65369212, 144142198, 24610250, 189683949, 14948204, 127764893, 4733220, 94409092, 106068418, 22068095, 214460681, 131283875, 7192317, 3177940, 175558327, 19023757, 24358128, 14822903, 130285889, 55089167, 345732312, 6129609, 228475197, 17872941, 130448950, 1666953, 107494781, 12947146, 18726290, 75776961, 84700502, 45168480, 28580428, 39842280, 25542961, 2763636, 437148472, 5187889, 23715860, 29853023, 135187171, 64197903, 30120155, 20170017, 66083677, 62437476, 118089969, 61394155, 35820124, 66101923, 114470672, 32624155, 161385891, 105041558, 44136154, 224538355, 13477685, 14627005, 33520177, 108797417, 9495134, 12521982, 34704665, 42242670]",communicationandpersuasioncentralandperipheralroutestoattitudechange,[u'1986']
ID158,"[u'england', u'p']","[392165795, 235618811, 126341200, 54827463, 64604325, 67204263, 71827160, 176411656, 73003232, 4537200, 164704719, 250974593, 154118225, 116878727, 47146006, 12923789, 129077699, 32232188, 17607078, 418344711, 54679289, 172066966, 267711094, 174191444, 46677930, 75743015, 75413793, 28730576, 212660333, 15725716, 142736828, 52095633, 180027452, 224704487, 296527617, 270699959, 263949685, 134217147, 39729099, 368858362, 20686880, 23873727, 42371683, 4733220, 29840793, 57872311, 34660782, 15993035, 1452536, 44713181, 84090547, 509992707, 68637635, 5870579, 40700591, 143609126, 86919775, 150410940, 6129609, 199833961, 89196088, 145703657, 70584169, 16273865, 112769339, 65675301, 98426825, 9022323, 56460963, 55400114, 112875958, 237426034, 31145993, 141294077, 43754256, 87380380, 26594051, 48255617, 14078236, 128625969, 112820041, 372689771, 5639670, 22207132, 212535081, 95374622, 140016415, 44651915, 52448495, 20851018, 34098423, 91274884, 63596152, 136810396, 199609187, 5580216, 138692600, 91835007, 160365126, 24424299, 13402266]",comparableworththeoriesandevidence,[u'1992']
ID159,"[u'bimbela', u'jl', u'jimnez', u'jm', u'alfaro', u'n', u'gutirrez', u'p', u'march', u'jc']","[17671448, 67447917, 23399841, 71198952, 6693115, 121475903, 11225502, 77101232, 170171109, 19675799, 17378970, 21061127, 378263, 55005133, 98850248, 52809767, 4690943, 16400943, 44124927, 13022851, 56935421, 72531127, 34752021, 24954327, 46193128, 6231731, 6732564, 73115543, 17970980, 21469644, 36207025, 34853527, 34838285, 105234470, 63968658, 11193636, 21526716, 27293869, 24968438, 24610250, 48040010, 3563493, 31927900, 9453877, 82649114, 119450143, 17345006, 39562356, 94040765, 6377473, 35822824, 60283280, 9870347, 42250858, 3031231, 26671547, 55089167, 62269, 72322921, 32333336, 11749624, 22199124, 109813089, 24620974, 19484231, 18726290, 51881232, 105237157, 589574, 42641219, 35326677, 40718855, 5128645, 10226094, 9159206, 28612996, 179197803, 36829466, 7613146, 22646075, 16423864, 52329540, 16783779, 61905378, 81029674, 248550, 354572, 9851253, 59968006, 2727976, 99178340, 17045023, 27989970, 24953281, 12164206, 47259883, 6976103, 33031312, 27373117, 19550288, 14997407]",usodelprofilcticoentrelajuventudensusrelacionesdecoitovaginalcondomuseamongtheyoungengaginginvaginalintercourse,[u'2002']
ID16,"[u'foley', u'dl', u'pickles', u'a', u'rutter', u'm', u'gardner', u'co', u'maes', u'hh', u'silberg', u'jl', u'eaves', u'l']","[17671448, 43227132, 18921097, 29488442, 64230630, 2858579, 49004828, 23159389, 95509255, 16781049, 8533101, 27973288, 8701684, 58080496, 43947233, 5578977, 39158910, 105928793, 78278374, 30007277, 68876543, 123175248, 23556051, 24954327, 10185248, 20009332, 2768091, 2419857, 30124218, 2008857, 1256419, 39799291, 74886004, 1940054, 122737095, 11193636, 12272932, 18226563, 74131977, 2585871, 1758155, 8934718, 802597, 11892326, 60442033, 7664081, 13780188, 89126432, 88142909, 30999615, 680576, 85554003, 42509197, 12640631, 14822903, 41235737, 52385824, 44159834, 3640821, 140768592, 135879493, 22467737, 96874724, 27084449, 16774733, 14445402, 60039234, 63503267, 18781869, 38151628, 4617971, 10423003, 6982821, 15631409, 643932, 20087107, 71317996, 25613497, 86744595, 30120155, 35851315, 5075701, 5639670, 2399104, 57922748, 80884337, 89092110, 9851253, 104506597, 85757216, 179744, 36166584, 170883467, 17775125, 6064973, 12572636, 11664166, 7142922, 33086064, 6897806, 21552183]",risksforconductdisordersymptomsassociatedwithparentalalcoholisminstepfatherfamiliesversusintactfamiliesfromacommunitysample,[u'2004']
ID160,"[u'beckhard', u'r']","[117680125, 17758156, 48957000, 54827463, 65436976, 56896854, 11225502, 176411656, 13492110, 157625971, 35420714, 42951127, 182133841, 68620679, 116593064, 12923789, 185388132, 268467576, 17607078, 7811066, 35874986, 286951489, 86391157, 24954327, 46193128, 15496897, 75413793, 2419857, 17970980, 15725716, 101376366, 93674707, 52455253, 1940054, 20376251, 15216666, 111951993, 48838668, 125402283, 45457566, 72299386, 423653758, 54099563, 147063950, 233591762, 31950789, 8378964, 81207582, 172251224, 38723645, 39582233, 41234498, 38468327, 24358128, 40700591, 201453859, 127476076, 132247958, 286006295, 116653158, 115589079, 22199124, 188019848, 129588603, 181519928, 186907205, 28227304, 99653553, 1043786, 245104761, 212715344, 52471097, 12530359, 60559820, 122657547, 94892512, 214947022, 69240353, 64197903, 37865483, 111534327, 155018273, 5639670, 92653099, 40359476, 248550, 13216189, 112562974, 147290202, 20851018, 164359072, 14234212, 50545965, 154962135, 27783993, 83453309, 218673591, 12372030, 62715981, 35168392, 28083930]",organizationdevelopmentstrategiesandmodels,[u'1969']
ID161,"[u'roger', u'db']","[131131634, 60066837, 118728847, 317817607, 16416182, 414438771, 110249015, 77101232, 11751046, 151585845, 70217565, 202402265, 148023110, 153718654, 104617639, 146522364, 114343839, 239114763, 201711735, 95536473, 54576868, 236371880, 224553308, 2184034, 192376810, 132254819, 5949519, 6589799, 284370691, 15725716, 44445960, 40140061, 98827004, 104600512, 67023173, 34143576, 138944194, 73542176, 29598848, 45457566, 22320268, 24812216, 127764893, 13642693, 89315990, 98599772, 17345006, 247437724, 121877715, 310883549, 4863958, 264483753, 567384445, 37153994, 239897202, 11749480, 146991440, 45677607, 48477045, 173512790, 135879493, 67408249, 203238223, 29995419, 181519928, 24438834, 209914298, 69036735, 17276674, 75579665, 37050440, 1243554, 75610082, 225693261, 33167413, 5073295, 156067446, 192561132, 20119067, 49978442, 149098233, 73340741, 5639670, 22324548, 139406133, 81057514, 7647953, 83542228, 113853974, 8695044, 4524170, 32811513, 1888738, 13477685, 27783993, 119840704, 139469111, 12372030, 361936120, 35168392, 43727885]",experimentalstudiesofturntakingbehavior,[u'1989']
ID162,"[u'sydow', u'j', u'windeler', u'a']","[11382417, 38918542, 12953233, 27432013, 6693115, 104114499, 48435478, 16777042, 13492110, 48897456, 76319669, 38985569, 378263, 19887422, 63816882, 3936555, 40963569, 54248533, 17607078, 43088348, 52760648, 56165166, 81326629, 48370598, 5822667, 39614351, 72441437, 100820885, 72330644, 80506736, 1256419, 109325706, 34377264, 48667677, 720386, 16580217, 89007013, 65369212, 59192210, 119940859, 8731927, 3563493, 802597, 7650301, 99006904, 25047391, 738392, 5035090, 9668450, 72948518, 118013659, 63522693, 34738853, 16337477, 3031231, 45953185, 19983319, 19127080, 46015976, 55066419, 24373882, 87478833, 606632, 15783178, 28249768, 66835677, 16430517, 129214064, 122534607, 3980181, 85579264, 27700, 31145993, 21117433, 122657547, 36566098, 30384824, 18330215, 62029267, 14727244, 16423864, 33219884, 4760104, 61905378, 7933671, 9100820, 16296790, 9851253, 59968006, 20851018, 13330470, 14234212, 5330647, 13477685, 12164206, 83453309, 15740975, 24999867, 18361492, 59499242, 22440600]",organizingandevaluatinginterfirmnetworksastructurationistperspectiveonnetworkprocessandeffectiveness,[u'1998']
ID163,"[u'weiler', u'jh']","[30905367, 26767654, 27905180, 54827463, 16589941, 2858579, 93966375, 8907503, 96994136, 79862216, 83634986, 110237653, 63978897, 3104988, 5137519, 12923789, 31376421, 48640908, 17607078, 26722488, 38659657, 47379221, 47369398, 24954327, 86639757, 106918913, 563412, 20047172, 30124218, 875795, 32404965, 39799291, 10458821, 46155358, 30624788, 68090868, 28461464, 65369212, 105241783, 100379052, 8731927, 191290969, 14824697, 208131243, 34277631, 24815192, 54423199, 81207582, 2759065, 32689962, 4630935, 11229963, 42509197, 14376249, 37735077, 139908199, 26320493, 19127080, 19466678, 4453114, 12283592, 19803166, 180631067, 25200506, 89646593, 126027368, 63045656, 49183895, 18094112, 77882398, 58500284, 52471097, 59327670, 78959704, 12722946, 27534934, 19128694, 86521572, 64197903, 55670011, 84809556, 37128277, 141539797, 79772549, 57922748, 71208796, 1050881, 155757680, 43525032, 20851018, 111838698, 43963308, 68021664, 17472532, 7210334, 57670601, 138692600, 173480829, 18361492, 74470970, 12504079]",doeseuropeneedaconstitutionreflectionsondemostelosandthegermanmaastrichtdecision,[u'1995']
ID164,"[u'herns', u'marcelin', u'l', u'mccoy', u'hv', u'diclemente', u'rj']","[25319901, 199360216, 39533130, 54827463, 53660969, 153056729, 76149359, 17267708, 223354338, 126085204, 24197936, 112851657, 121979297, 163530392, 201574905, 309289696, 104607141, 31994490, 78278374, 23406520, 161283130, 9248049, 43963123, 94439659, 42324592, 6939191, 221324212, 58085146, 115014287, 118129768, 123361268, 55487447, 44379937, 177999454, 53240030, 76810832, 18883231, 238573247, 117614244, 2585871, 43631184, 61141720, 62426766, 49220924, 64861232, 10237122, 82993775, 19705727, 2845146, 38723645, 75940175, 60137505, 40667512, 39732062, 40700591, 191064532, 129061750, 65946730, 48394549, 424767769, 52747022, 2711672, 41977492, 716937, 74627216, 3842528, 19123175, 126224660, 61956823, 100382151, 212715344, 10423003, 66398074, 100097015, 3768391, 12600155, 69334939, 91928532, 20373394, 90549730, 270684320, 281486886, 81750645, 231656436, 43118817, 330127193, 322013080, 77955017, 68720090, 57987980, 3788605, 17045023, 170548767, 34586198, 58978218, 163951251, 98037333, 9495134, 70966820, 50901886, 83693981]",hivaidsknowledgeandbeliefsamonghaitianadolescents,[u'2006']
ID165,"[u'collins', u'rm']","[177930005, 2769035, 27259416, 44963777, 53350744, 135645654, 48435478, 162075961, 242110928, 66076198, 8533101, 39584426, 151753801, 150725630, 140245203, 20445079, 54012307, 82515406, 80957635, 171491864, 98318183, 98926546, 22447741, 22069289, 239614342, 200483274, 185502064, 191422104, 30124218, 80543961, 1308460, 225109313, 82055534, 171799070, 10685345, 47193637, 39910956, 1868865, 10445123, 67284013, 73794207, 487292454, 397859852, 53137851, 34772907, 151519390, 6328019, 52755249, 2759065, 102321850, 87119926, 271253672, 80206625, 38845026, 63825966, 9387194, 42015136, 221205141, 58135598, 173512790, 83345381, 24473206, 68192275, 16273865, 31221068, 14243936, 100409144, 156424738, 18094112, 8104295, 122331948, 2744998, 105021684, 163091653, 32129913, 130343738, 124037429, 93223629, 164155065, 58425918, 48683516, 84449274, 78740455, 10952286, 177301934, 283927144, 252981103, 26128684, 89080516, 121381290, 55185233, 38787143, 66903930, 88590408, 66331018, 104602161, 1100197, 9336289, 97558837, 143520821, 106365590]",morethepoliticsofeconomicgrowthinpostwaramerica,[u'2000']
ID166,"[u'worley', u'cg', u'feyerherm', u'ae']","[30905367, 163664129, 48957000, 57416063, 10679847, 52281574, 175537444, 52320347, 13492110, 79862216, 35420714, 42951127, 1357341, 22761740, 116593064, 12923789, 149548529, 48640908, 57182466, 45514302, 236986832, 223043019, 86391157, 24954327, 23834184, 58572353, 42101700, 369303082, 59407905, 28466214, 101376366, 250663609, 67668222, 122198696, 45965972, 15216666, 58037536, 48838668, 125402283, 45457566, 8731927, 10283597, 54099563, 318780206, 73172463, 52389626, 8378964, 287307489, 172251224, 88544655, 39582233, 132332071, 38468327, 14376249, 54449902, 114547045, 108376478, 19127080, 112099893, 116653158, 129812068, 67408249, 154041675, 113251930, 89646593, 381468949, 125117223, 391726529, 1043786, 75579665, 122331948, 52471097, 60217933, 60559820, 12722946, 94892512, 15432982, 86521572, 67459617, 55670011, 106139817, 118290851, 141539797, 92653099, 118729984, 107688442, 100956595, 235326245, 43602385, 83861454, 118967889, 14234212, 56274507, 154430709, 237735672, 126359346, 138692600, 12372030, 18361492, 35168392, 22440600]",reflectionsonthefutureoforganizationdevelopment,[u'2003']
